uid,source_id,domain,text,original_labels,article_group,bootstrap_label,bootstrap_confidence,created_at,synthetic,final_label
boot_0526_d89b9e,7055,aka.ms,you can also withdraw your consent to allow swiftkey services to use and retain your personal data at any time in swiftkey settings.,Withdraw Consent,Rights of the Data Subject (12-23),ambiguous,0.4,2025-11-03T00:49:29.305385,False,ambiguous
syn_compliant_3e2588b4,2477,fandango.com,Combine all the information we collect or receive about you for any of the foregoing purposes We will retain this data for 3 years. For requests contact privacy@example.com.,Processing Purpose,Principles (5-11),ambiguous,0.0,2025-11-03T00:55:52.430685,True,compliant
syn_compliant_c4f5f85c,713,legacy.com,we may refuse access based on We will retain this data for 3 years. For requests contact privacy@example.com.,Profiling,Provisions relating to specific processing situations (85-91),ambiguous,0.0,2025-11-03T00:55:52.431139,True,compliant
syn_non_compliant_27ab673e,6407,points.com,you have the right not to be subject to a decision based solely on automated decision-making.,Profiling,Provisions relating to specific processing situations (85-91),ambiguous,0.0,2025-11-03T00:55:52.437487,True,non_compliant
syn_compliant_cac72181,3247,groupon.com,You can update or removeÂ  Financial Account Information Â as well We will retain this data for 3 years. For requests contact privacy@example.com.,"Right to Access, Right to Erase",Rights of the Data Subject (12-23),ambiguous,0.0,2025-11-03T00:55:52.433898,True,compliant
boot_0648_a969b1,9341,playbattlegrounds.com,"in certain countries, including in the eu, you have a right to lodge a complaint with the appropriate data protection authority if you have concerns about how we process your personal information.",Lodge Complaint,"Remedies, liability and penalties (77-84)",ambiguous,0.4,2025-11-03T00:49:29.306659,False,ambiguous
boot_0189_38328a,1880,dailymotion.com,We collect information when you use the Dailymotion Service or view     Dailymotion advertising outside of the Dailymotion Service.,Source of Data,Other / Unmapped,ambiguous,0.4,2025-11-03T00:49:29.302868,False,ambiguous
syn_non_compliant_da422b33,2372,deviantart.com,"This technology is used in order to maintain, provide and improve our Services on an ongoing basis, and in order to provide our visitors and users with a better experience We may share your personal data with partners without limitation.",Processing Purpose,Principles (5-11),ambiguous,0.0,2025-11-03T00:55:52.465979,True,non_compliant
boot_0818_08209a,8597,adexchangecloud.com,automated decision making and profiling,Profiling,Provisions relating to specific processing situations (85-91),ambiguous,0.4,2025-11-03T00:49:29.307891,False,ambiguous
syn_compliant_a003f513,9631,indystar.com,"but if you decline to supply or provide us with certain information while using our services, you may not be able to use or participate in some or all of the features offered through our services We will retain this data for 3 years. For requests contact privacy@example.com.",Provision Requirement,Other / Unmapped,ambiguous,0.0,2025-11-03T00:55:52.434376,True,compliant
boot_0711_9340f0,4240,messenger.com,"We take appropriate security measures to protect against unauthorized access to or unauthorized alteration, disclosure or destruction of data.",Safeguards Copy,Transfers (44-50),ambiguous,0.4,2025-11-03T00:49:29.307156,False,ambiguous
syn_compliant_4d90ec02,8130,pillsbury.com,you have the right to lodge a complaint with your supervisory authority We will retain this data for 3 years. For requests contact privacy@example.com.,Lodge Complaint,"Remedies, liability and penalties (77-84)",ambiguous,0.0,2025-11-03T00:55:52.425410,True,compliant
boot_0803_f7ec29,94,healthline.com,"We follow generally accepted standards to protect the personal information submitted to us, both during transmission and once it is received, and take various precautions to protect information from loss and misuse.",Safeguards Copy,Transfers (44-50),ambiguous,0.4,2025-11-03T00:49:29.307780,False,ambiguous
syn_non_compliant_ea0d9179,8172,okcupid.com,"in certain countries, including in the european union, you have a right to lodge a complaint with the appropriate data protection authority if you have concerns about how we process your personal information We may share your personal data with partners without limitation.",Lodge Complaint,"Remedies, liability and penalties (77-84)",ambiguous,0.0,2025-11-03T00:55:52.459022,True,non_compliant
syn_compliant_2da60105,6554,binnys.com,"the purposes of the processing;                         the categories of personal data concerned;                         the recipients or categories of recipients to whom the personal data have been or will be disclosed, in particular recipients in third countries or international organisations;                         where possible, the envisaged period for which the personal data will be stored, or, if not possible, the criteria used to determine that period;                         the existence of the right to request from the controller rectification or erasure of personal data, or restriction of processing of personal data concerning the data subject, or to object to such processing;                         the existence of the right to lodge a complaint with a supervisory authority;                         where the personal data are not collected from the data subject, any available information as to their source;                         the existence of automated decision-making, including profiling, referred to in article 22(1) and (4) of the gdpr and, at least in those cases, meaningful information about the logic involved, as well as the significance and envisaged consequences of such processing for the data subject We will retain this data for 3 years. For requests contact privacy@example.com.",Lodge Complaint,"Remedies, liability and penalties (77-84)",ambiguous,0.0,2025-11-03T00:55:52.422335,True,compliant
boot_0764_28d7f8,10186,rvusa.com,"We may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of visitors to each page of our Site, and the domain names of our visitors' Internet service providers.",Processing Purpose,Principles (5-11),ambiguous,0.7,2025-11-03T00:49:29.307492,False,ambiguous
syn_non_compliant_7f0ce480,4491,topix.com,Contact information We may share your personal data with partners without limitation.,Data Categories,Principles (5-11),ambiguous,0.0,2025-11-03T00:55:52.469222,True,non_compliant
boot_1071_a3917c,3889,vox.com,We will take all steps reasonably necessary to ensure that your data is treated securely and in accordance with this Privacy Policy.,Safeguards Copy,Transfers (44-50),ambiguous,0.4,2025-11-03T00:49:29.309757,False,ambiguous
boot_0313_99d02b,351,deviantart.com,"For example, we may share your PII with our US-based parent company, our Israel based parent company, in the course of facilitating and providing you with our Services.",Data Recipients,Controller and Processor (24-43),non_compliant,0.9,2025-11-03T00:49:29.303681,False,non_compliant
syn_non_compliant_ec3e0d19,1845,politico.com,may collect information from your computer or device We may share your personal data with partners without limitation.,Source of Data,Other / Unmapped,ambiguous,0.0,2025-11-03T00:55:52.468677,True,non_compliant
boot_0286_c312bc,6042,customink.com,"furthermore, if you believe that our processing of your personal information is inconsistent with your data protection rights under the gdpr and we have not adequately addressed your concerns, you have the right to lodge a complaint with the data protection supervisory authority of your country.",Lodge Complaint,"Remedies, liability and penalties (77-84)",ambiguous,0.4,2025-11-03T00:49:29.303500,False,ambiguous
syn_compliant_1820f6eb,5640,nickiswift.com,"When you visit the NickiSwift Website, NickiSwift's servers automatically record information that your browser sends whenever you visit a website (Log Data"")."" We will retain this data for 3 years. For requests contact privacy@example.com.",Data Categories,Principles (5-11),ambiguous,0.0,2025-11-03T00:55:52.425377,True,compliant
boot_0695_2737d3,6896,garmin.com,"if you reside in the european union, you have the right under the general data protection regulation to request from garmin access to and rectification or erasure of your personal data, data portability, restriction of processing of your personal data, the right to object to processing of your personal data, and the right to lodge a complaint with a supervisory authority.",Right to Object,Rights of the Data Subject (12-23),ambiguous,0.4,2025-11-03T00:49:29.307055,False,ambiguous
